YawRotation,PitchRotation,RollRotation,ElapsedTimeSeconds
-20.369629,10.365344,5.270018,75.644997
-20.386242,10.336992,5.203445,75.669998
-20.385963,10.291721,5.145330,75.689003
-20.364418,10.257652,5.076079,75.710999
-20.357430,10.243624,5.038986,75.734001
-20.334932,10.222818,5.073056,75.754997
-20.293419,10.156149,5.127558,75.778000
-20.298893,10.078422,5.168974,75.800003
-20.348043,10.043322,5.166774,75.821999
-20.453510,9.994957,5.192342,75.845001
-20.522627,9.958572,5.254694,75.866997
-20.620722,9.939946,5.290418,75.889000
-20.828953,9.976050,5.324820,75.911003
-21.208149,10.012715,5.388556,75.933998
-21.709452,10.028896,5.506483,75.956001
-22.378401,10.032926,5.588879,75.977997
-23.328058,10.073948,5.667581,76.000000
-24.426693,10.117593,5.783185,76.022003
-25.648117,10.177159,5.939777,76.043999
-26.996260,10.270582,6.040054,76.067001
-28.314508,10.325258,6.062198,76.088997
-29.669760,10.348495,6.076877,76.112000
-30.853954,10.381108,6.134163,76.132004
-31.964796,10.423524,6.230944,76.154999
-32.970135,10.482366,6.225176,76.178001
-33.791145,10.473664,6.181829,76.199997
-34.428265,10.440442,6.126567,76.222000
-34.944553,10.456917,6.021760,76.245003
-35.342766,10.492358,5.941106,76.266998
-35.609676,10.513805,5.893228,76.288002
-35.706440,10.480816,5.871884,76.311996
-35.741428,10.410799,5.827539,76.332001
-35.761173,10.410943,5.711194,76.355003
-35.762135,10.481833,5.606973,76.376999
-35.699261,10.599899,5.601866,76.399002
-35.543613,10.686439,5.581708,76.420998
-35.398331,10.838499,5.540267,76.444000
-35.317646,10.940070,5.470385,76.466003
-35.243366,11.023549,5.434893,76.489998
-35.148830,11.093053,5.419699,76.510002
-35.112358,11.147483,5.411898,76.531998
-35.072285,11.193463,5.372270,76.555000
-35.025425,11.265632,5.362335,76.577003
-34.990742,11.370557,5.342919,76.599998
-34.998367,11.450873,5.311054,76.621002
-35.023952,11.481397,5.356596,76.642998
-35.032280,11.510111,5.388480,76.666000
-35.094074,11.479608,5.436975,76.689003
-35.192627,11.475325,5.467912,76.710999
-35.241360,11.498268,5.486823,76.732002
-35.321289,11.535889,5.514644,76.754997
-35.353287,11.541400,5.597545,76.777000
-35.326893,11.492387,5.691574,76.800003
-35.314930,11.414489,5.662610,76.820999
-35.426216,11.389026,5.422554,76.845001
-35.620510,11.432910,5.202960,76.864998
-35.775723,11.510241,5.007949,76.889000
-35.883133,11.597824,4.885626,76.911003
-36.049919,11.669412,4.726108,76.931999
-36.384556,11.825215,4.479238,76.956001
-36.737095,11.943323,4.226614,76.976997
-37.145546,11.976265,3.975491,77.000000
-37.700825,11.895805,3.602310,77.021004
-38.402081,11.701282,3.035775,77.042999
-39.243408,11.506088,2.293146,77.067001
-39.959766,11.415875,1.735636,77.087997
-40.601460,11.134239,1.373528,77.111000
-41.074783,10.627945,1.162426,77.132004
-41.410847,10.084904,0.948878,77.154999
-41.676418,9.595958,0.767666,77.178001
-41.904774,9.189487,0.594346,77.199997
-42.040535,8.686647,0.442038,77.222000
-41.986542,8.299226,0.383121,77.242996
-41.793743,8.024817,0.346655,77.266998
-41.549721,7.768117,0.273788,77.288002
-41.177158,7.446258,0.193471,77.309998
-40.621689,7.222173,0.146992,77.331001
-39.917065,7.174089,0.107979,77.355003
-39.259350,7.188603,0.066956,77.376999
-38.623085,7.172313,-0.015259,77.399002
-37.270824,7.296049,-0.276421,77.488998
-37.270824,7.296049,-0.276421,77.492996
-35.946762,7.420044,-0.738666,77.510002
-35.706745,7.584419,-0.744053,77.531998
-35.450737,7.902604,-0.520734,77.554001
-35.313286,7.946808,-0.362873,77.577003
-35.337593,7.874238,-0.361203,77.598999
-35.417084,7.880426,-0.431266,77.621002
-35.494114,8.070838,-0.365597,77.642998
-35.495480,8.064233,-0.170650,77.665001
-35.466755,7.922807,0.013329,77.686996
-35.299816,7.873684,0.168179,77.709999
-35.036480,7.988548,0.365326,77.732002
-34.646023,8.074492,0.520528,77.753998
-34.224411,7.986000,0.608448,77.779999
-33.849159,7.907474,0.640935,77.799004
-33.475498,7.945702,0.664209,77.820999
-33.146721,8.016196,0.661444,77.844002
-32.910297,8.016831,0.595808,77.864998
-32.685799,8.013362,0.534921,77.888000
-32.400639,8.109702,0.542584,77.910004
-32.214481,8.279124,0.671066,77.932999
-32.150661,8.355131,0.793282,77.955002
-32.160896,8.319730,0.924046,77.976997
-32.142368,8.317312,1.050606,77.999001
-32.079620,8.356094,1.121503,78.021004
-32.049217,8.364120,1.113438,78.043999
-31.985872,8.354284,1.087888,78.066002
-31.820620,8.345370,1.085823,78.095001
-31.515987,8.318911,1.108358,78.111000
-31.018244,8.302457,1.301199,78.133003
-30.412754,8.335604,1.510286,78.154999
-29.716202,8.470568,1.668102,78.177002
-29.026676,8.696251,1.677078,78.198997
-28.361574,8.893985,1.624148,78.221001
-27.668724,9.078106,1.569102,78.244003
-26.949961,9.216547,1.563140,78.265999
-26.255501,9.345720,1.587938,78.286003
-25.528055,9.572352,1.647836,78.306000
-24.711245,9.823171,1.700744,78.329002
-23.957726,10.038151,1.627562,78.350998
-23.263817,10.182165,1.486327,78.374001
-22.542809,10.280930,1.360575,78.394997
-21.703217,10.491915,1.281520,78.417999
-20.791473,10.781289,1.224966,78.440002
-19.850695,11.025550,1.259922,78.462997
-18.983961,11.176682,1.284008,78.484001
-18.121536,11.331379,1.316511,78.504997
-17.351488,11.506477,1.235881,78.528000
-16.703674,11.692019,1.065632,78.551003
-16.225241,11.810660,0.851254,78.572998
-15.833226,11.920291,0.637218,78.598999
-15.460052,12.056321,0.509767,78.616997
-15.112766,12.184353,0.453070,78.640999
-14.935632,12.381507,0.346402,78.661003
-14.891891,12.522167,0.108820,78.683998
-14.940958,12.538048,-0.090586,78.706001
-14.921684,12.516164,-0.157635,78.727997
-14.818871,12.489731,0.004071,78.750999
-14.632461,12.516041,0.283102,78.773003
-14.399699,12.564993,0.669609,78.794998
-14.231149,12.585730,0.946196,78.816002
-14.040469,12.539912,1.058302,78.839996
-13.845782,12.582417,1.105694,78.861000
-13.577958,12.662644,1.143676,78.883003
-13.310291,12.828016,1.239743,78.905998
-13.011328,12.949081,1.329010,78.928001
-12.712340,12.936603,1.395881,78.949997
-12.450457,12.850453,1.382816,78.973000
-12.272532,12.757966,1.278118,78.995003
-12.144667,12.683080,1.125739,79.024002
-12.091134,12.635501,0.976146,79.040001
-12.047468,12.632113,0.910638,79.061996
-12.041932,12.577014,0.875911,79.083000
-12.076807,12.437152,0.770577,79.106003
-12.081913,12.301409,0.638059,79.127998
-12.035890,12.211900,0.576220,79.150002
-11.980462,12.195930,0.533514,79.172997
-11.878526,12.222316,0.502278,79.195000
-11.771376,12.187980,0.525507,79.217003
-11.592592,12.174347,0.510395,79.239998
-11.469749,12.235525,0.465638,79.262001
-11.406896,12.327937,0.357133,79.287003
-11.309351,12.422529,0.304673,79.308998
-11.200224,12.460723,0.236127,79.331001
-11.045615,12.472225,0.207273,79.353996
-10.872753,12.531313,0.171012,79.376999
-10.724855,12.612824,0.123476,79.399002
-10.585474,12.637045,0.032536,79.420998
-10.469788,12.588851,-0.075153,79.443001
-10.370301,12.506355,-0.200444,79.464996
-10.216972,12.548778,-0.237612,79.487000
-9.982649,12.633691,-0.186426,79.510002
-9.664899,12.724232,-0.065094,79.531998
-9.317449,12.722436,0.026144,79.554001
-8.952249,12.679262,0.047539,79.577003
-8.547224,12.646491,-0.003817,79.598000
-8.118163,12.598550,-0.055598,79.620003
-7.700997,12.518555,-0.094725,79.642998
-7.223928,12.471091,-0.100055,79.665001
-6.750087,12.430697,-0.129231,79.686996
-6.285437,12.430418,-0.216659,79.709000
-5.836677,12.418267,-0.296367,79.731003
-5.360046,12.301149,-0.445739,79.753998
-4.952017,12.103443,-0.632392,79.775002
-4.494282,11.910333,-0.826855,79.799004
-4.033578,11.827804,-0.949872,79.820000
-3.583018,11.838582,-1.028325,79.843002
-3.234946,11.861559,-1.118736,79.864998
-2.936664,11.765867,-1.212465,79.887001
-2.648657,11.629031,-1.296452,79.908997
-2.361843,11.512877,-1.301277,79.931000
-2.072383,11.473385,-1.231243,79.955002
-1.792466,11.499394,-1.054784,79.975998
-1.495604,11.534591,-0.834134,79.998001
-1.237550,11.594171,-0.588331,80.019997
-1.014755,11.663955,-0.410368,80.042000
-0.864897,11.700543,-0.288288,80.065002
-0.747219,11.686118,-0.240403,80.099998
-0.498908,11.564856,-0.003630,80.127998
-0.498908,11.564856,-0.003630,80.132004
-0.249916,11.464759,0.218770,80.153999
-0.008612,11.413642,0.405224,80.176003
0.163354,11.404851,0.612135,80.197998
0.307183,11.423976,0.920220,80.220001
0.531407,11.539782,1.369579,80.242996
0.723276,11.682253,1.768550,80.264999
0.810133,11.754796,2.036965,80.288002
0.759460,11.684131,2.108494,80.309998
0.696168,11.591773,2.102429,80.333000
0.685888,11.569159,2.096560,80.355003
0.704456,11.600679,2.072705,80.376999
0.726835,11.598016,2.058920,80.399002
0.895712,11.578283,2.092495,80.453003
0.895712,11.578283,2.092495,80.456001
1.024160,11.539624,2.128093,80.463997
1.193124,11.486295,2.168973,80.487999
1.408919,11.434133,2.219243,80.511002
1.667997,11.428422,2.274183,80.532997
1.926249,11.464431,2.311923,80.553001
2.242983,11.557308,2.283792,80.575996
2.544822,11.701903,2.228416,80.598999
2.896876,11.869181,2.168541,80.620003
3.315594,12.040496,2.124204,80.641998
3.751341,12.157074,2.084405,80.664001
4.143985,12.181410,1.979598,80.686996
4.454624,12.152470,1.812880,80.709999
4.676802,12.068500,1.640077,80.732002
4.900697,11.965795,1.479749,80.752998
5.063969,11.882083,1.315292,80.776001
5.118059,11.776796,1.107222,80.799004
5.071410,11.672636,0.949306,80.820000
5.020136,11.615843,0.845005,80.843002
4.958441,11.577676,0.865741,80.864998
4.918717,11.590147,0.973934,80.902000
4.871530,11.615405,1.088072,80.910004
4.827792,11.694389,1.215282,80.931000
4.870209,11.779801,1.379263,80.954002
4.847118,11.821362,1.468125,80.974998
4.786604,11.808939,1.451949,80.998001
4.783214,11.739209,1.378082,81.021004
4.841792,11.651442,1.330294,81.042999
4.878836,11.476657,1.188341,81.064003
4.852284,11.207636,0.951331,81.086998
4.774297,10.893660,0.672177,81.110001
4.684813,10.521673,0.428619,81.132004
4.617846,9.990688,0.229341,81.153999
4.490465,9.365985,-0.012075,81.176003
4.293205,8.895412,-0.216602,81.198997
4.087147,8.691969,-0.390943,81.221001
3.894986,8.586224,-0.537055,81.242996
3.704720,8.533584,-0.587708,81.264999
3.492928,8.603477,-0.655513,81.287003
3.298566,8.774839,-0.663633,81.308998
3.103220,8.901785,-0.611380,81.332001
2.913004,9.124408,-0.500723,81.355003
2.717657,9.425360,-0.363549,81.375999
2.482547,9.770148,-0.223190,81.399002
2.250928,10.033493,-0.091963,81.420998
2.013515,10.285779,0.012397,81.442001
1.811900,10.513047,0.109407,81.464996
1.688818,10.633327,0.221364,81.487000
1.656287,10.659595,0.353482,81.510002
1.656898,10.719251,0.487809,81.531998
1.646437,10.737672,0.555722,81.554001
1.568850,10.688925,0.462204,81.574997
1.491207,10.593889,0.226731,81.598999
1.347031,10.442416,-0.063937,81.620003
1.132282,10.251314,-0.351228,81.641998
0.925564,10.087799,-0.479816,81.666000
0.963036,10.075471,-0.439608,81.686996
1.047971,10.295048,-0.396807,81.709999
1.125364,10.518641,-0.420526,81.732002
0.971852,10.517992,-0.459892,81.753998
0.624076,10.250577,-0.608731,81.776001
0.167564,9.937453,-0.655675,81.799004
-0.396608,9.678876,-0.554565,81.834000
-0.926995,9.527424,-0.298066,81.844002
-1.404608,9.478021,-0.046096,81.864998
-2.003867,9.390847,0.002815,81.887001
-2.671337,9.391339,-0.006281,81.908997
-3.169158,9.639842,-0.059682,81.931999
-3.620737,9.923226,-0.157693,81.953003
-4.094196,10.210777,-0.210624,81.974998
-4.353522,10.431180,-0.217894,81.999001
-4.486945,10.725472,-0.369975,82.019997
-4.595685,10.950835,-0.661436,82.042999
-4.676090,11.051328,-0.936544,82.065002
-4.691206,11.087022,-1.065260,82.085999
-4.516833,11.067760,-1.074978,82.110001
-4.209432,10.969898,-1.018778,82.130997
-3.936383,10.887601,-0.993607,82.153000
-3.721001,10.849892,-0.994921,82.176003
-3.419688,10.786555,-1.024392,82.198997
-3.125050,10.642179,-0.968113,82.221001
-2.850894,10.430436,-0.731281,82.241997
-2.651012,10.331938,-0.472217,82.264000
-2.546197,10.387297,-0.264050,82.301003
-2.338216,10.529699,0.008799,82.309998
-2.265517,10.648933,0.298692,82.332001
-2.457407,10.782416,0.581797,82.353996
-2.683587,10.917374,0.900756,82.376999
-2.912811,11.059551,1.133859,82.398003
-3.375516,11.295070,1.228763,82.419998
-4.190986,11.471063,1.188177,82.443001
-5.102109,11.565975,1.165096,82.464996
-5.927667,11.729258,1.229454,82.487999
-6.463055,11.860630,1.324268,82.510002
-6.969559,11.892425,1.457856,82.530998
-7.475447,11.762501,1.545429,82.554001
-7.892914,11.593371,1.584149,82.577003
-8.132283,11.391109,1.577784,82.598999
-8.297028,11.205792,1.530920,82.622002
-8.496317,11.037359,1.416318,82.642998
-8.703411,10.799574,1.271809,82.664001
-8.945238,10.624742,1.265996,82.686996
-9.176489,10.524467,1.369423,82.709999
-9.454879,10.325183,1.535150,82.732002
-9.671002,10.218679,1.730874,82.753998
-9.782930,10.172699,1.838638,82.777000
-9.915654,10.070922,1.901501,82.797997
-10.076482,9.985736,2.107352,82.820999
-10.150569,9.954187,2.202181,82.843002
-9.904949,9.883604,2.200051,82.864998
-9.495093,9.768645,2.140949,82.888000
-9.188756,9.686198,1.998212,82.911003
-8.944796,9.726018,1.903676,82.931000
-8.597475,9.872492,1.808202,82.954002
-8.204075,10.020788,1.698927,82.976997
-7.913991,10.110441,1.681807,82.998001
-7.584294,10.163594,1.758034,83.021004
-7.374526,10.237340,1.931761,83.043999
-7.351572,10.414419,2.172044,83.086998
-7.351572,10.414419,2.172044,83.092003
-7.445407,10.468186,2.230711,83.109001
-7.536963,10.432840,2.271361,83.132004
-7.572283,10.407555,2.249032,83.153000
-7.621989,10.495562,2.126062,83.176003
-7.768538,10.590323,2.136531,83.198997
-8.012938,10.702830,2.076651,83.221001
-8.209991,10.799860,2.042396,83.242996
-8.377644,10.903467,2.053678,83.265999
-8.556235,11.077740,2.110340,83.287003
-8.677343,11.315546,2.195314,83.308998
-8.686980,11.517857,2.315621,83.331001
-8.729836,11.689963,2.435646,83.353996
-8.817364,11.732236,2.420722,83.375999
-8.993556,11.713357,2.354389,83.398003
-9.192183,11.813905,2.308750,83.419998
-9.417454,12.017916,2.341346,83.442001
-9.642159,12.312918,2.460291,83.463997
-9.801114,12.597334,2.535179,83.486000
-9.862217,12.882159,2.609565,83.510002
-9.890879,13.071855,2.645959,83.531998
-9.884025,13.180387,2.693170,83.554001
-9.874694,13.167217,2.700746,83.575996
-9.740352,13.095746,2.757088,83.598000
-9.534419,13.091573,2.871010,83.620003
-9.306748,13.073767,2.984962,83.641998
-9.014477,12.917253,3.157352,83.665001
-8.681633,12.733801,3.293658,83.686996
-8.219162,12.677964,3.359717,83.709000
-7.856035,12.657699,3.355168,83.730003
-7.526630,12.591290,3.319986,83.752998
-7.203797,12.466624,3.281589,83.776001
-6.922591,12.315179,3.181990,83.797997
-6.768826,12.149868,3.058708,83.820000
-6.745576,12.014117,3.024945,83.843002
-6.876094,11.817982,3.061545,83.864998
-7.016788,11.620125,3.045386,83.887001
-7.243350,11.468420,2.988177,83.907997
-7.363845,11.322520,2.814565,83.931000
-7.547702,10.933063,2.600804,83.954002
-7.663966,10.672443,2.485439,83.974998
-7.625833,10.424808,2.485922,83.999001
-7.546345,10.114553,2.523872,84.019997
-7.324495,9.856004,2.747103,84.042999
-7.113463,9.737909,2.876016,84.065002
-6.938977,9.653577,2.943504,84.085999
-6.794893,9.618019,2.915574,84.109001
-6.503107,9.616913,2.870037,84.130997
-6.057159,9.644602,2.834211,84.160004
-5.562817,9.874882,2.463066,84.177002
-4.884487,10.141594,2.210823,84.197998
-4.400592,10.573050,1.942999,84.221001
-3.782722,10.837385,1.594328,84.241997
-3.026389,11.144942,1.546106,84.264000
-2.110290,11.450539,1.470318,84.286003
-0.612521,11.965289,1.614189,84.350998
-0.612521,11.965289,1.614189,84.356003
0.693041,12.515386,1.701733,84.466003
0.693041,12.515386,1.701733,84.471001
0.743068,12.871136,2.258869,84.507004
0.743068,12.871136,2.258869,84.511002
0.568215,12.789043,2.302892,84.531998
0.461438,12.618808,2.299591,84.553001
0.286769,12.409435,2.241130,84.575996
0.055674,12.252286,2.159375,84.598000
-0.221318,12.172291,2.066442,84.622002
-0.488565,12.141835,1.980596,84.641998
-0.781844,12.109215,1.866234,84.664001
-1.098015,12.118148,1.721525,84.685997
-1.456512,12.182516,1.640895,84.709000
-1.789638,12.234616,1.612050,84.730003
-2.125770,12.228511,1.573596,84.753998
-2.470882,12.112807,1.502577,84.776001
-2.747134,12.064197,1.417317,84.796997
-2.959972,12.097754,1.360906,84.820000
-3.097978,12.181123,1.368493,84.842003
-3.171574,12.289763,1.461523,84.863998
-3.197155,12.347909,1.539503,84.886002
-3.235159,12.347267,1.552938,84.908997
-3.314436,12.364615,1.460431,84.930000
-3.439918,12.414032,1.448300,84.954002
-3.584468,12.382504,1.569600,84.973999
-3.774451,12.241420,1.685932,84.998001
-4.052526,12.140100,1.688920,85.019997
-4.352005,12.176472,1.649124,85.043999
-4.582800,12.282462,1.581507,85.064003
-4.783843,12.314755,1.717986,85.085999
-4.911208,12.304216,1.952874,85.108002
-5.012981,12.263392,2.135670,85.129997
-5.096001,12.202365,2.225881,85.153000
-5.158890,12.166021,2.256094,85.176003
-5.116928,12.118668,2.329431,85.197998
-4.986264,12.053883,2.492823,85.220001
-4.798155,11.972200,2.645769,85.240997
-4.643104,11.942544,2.729443,85.263000
-4.556869,11.941684,2.732312,85.282997
-4.524978,11.942189,2.605450,85.305000
-4.441767,11.914793,2.433359,85.327003
-4.287613,11.909760,2.338303,85.348999
-4.051904,11.966307,2.308533,85.371002
-3.694820,12.104154,2.335411,85.393997
-3.341650,12.281110,2.320561,85.415001
-2.988788,12.379431,2.283546,85.439003
-2.624441,12.416108,2.183583,85.459999
-2.246345,12.405931,2.057208,85.482002
-1.847820,12.418212,1.896110,85.503998
-1.370903,12.458640,1.758217,85.526001
-0.791506,12.437542,1.620829,85.550003
-0.275487,12.426435,1.420196,85.570999
0.189473,12.437364,1.190484,85.593002
0.612118,12.469432,0.954946,85.614998
1.002786,12.478721,0.684104,85.639000
1.399238,12.435718,0.494259,85.660004
1.880296,12.439611,0.308872,85.682999
2.448314,12.464794,0.160294,85.704002
3.059702,12.491651,0.013760,85.725998
3.648360,12.501384,-0.135582,85.749001
4.129466,12.462021,-0.222495,85.771004
4.713184,12.328313,-0.267344,85.866997
4.713184,12.328313,-0.267344,85.871002
4.627686,12.414558,0.079411,85.883003
4.341386,12.446646,0.171715,85.904999
4.015996,12.464773,0.224870,85.926003
3.704921,12.491063,0.256313,85.948997
3.468976,12.489430,0.324859,85.971001
3.302530,12.496472,0.423383,85.994003
3.191425,12.556687,0.474431,86.014999
3.179961,12.669809,0.529243,86.038002
3.238684,12.768935,0.531218,86.059998
3.380376,12.822000,0.518540,86.082001
3.561265,12.911946,0.475268,86.103996
3.770386,12.984202,0.403861,86.126999
4.428356,13.123177,0.348575,86.195000
4.428356,13.123177,0.348575,86.198997
5.025942,13.097761,0.242008,86.214996
5.336431,13.053030,0.186763,86.238998
5.698186,13.031768,0.186638,86.260002
6.051103,13.042771,0.164001,86.278000
6.411208,13.019952,0.111489,86.301003
6.667895,12.933686,0.014223,86.321999
6.841269,12.897247,-0.128624,86.345001
7.075316,12.890274,-0.219117,86.367996
7.233439,12.835147,-0.301012,86.389999
7.322686,12.744634,-0.385406,86.412003
7.353797,12.680861,-0.392408,86.433998
7.345540,12.550349,-0.322124,86.456001
7.283909,12.376965,-0.194512,86.477997
7.187473,12.188697,-0.059420,86.500000
7.098322,12.084134,0.034031,86.522003
7.014657,12.034383,0.033453,86.544998
6.940142,11.986128,0.049576,86.567001
6.908340,12.026883,0.048516,86.589996
6.926573,12.130572,0.061103,86.612000
6.952885,12.227261,0.065862,86.634003
